Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
36.53;36.3;37.0;277.0;228.80000000000004;57.199999999999996;36.339332801404574;406.9926703724877;22.0
36.7;36.3;37.0;284.0;228.80000000000004;57.199999999999996;36.33901540597762;405.35389776994197;22.0
36.86;36.3;37.0;290.0;238.39999999999998;59.6;36.33875591504148;404.0640091625934;22.0
37.03;36.4;37.0;254.0;238.39999999999998;59.6;36.391457410798246;402.9446304236669;22.0
37.2;36.4;37.0;209.0;172.0;43.0;36.4218596281411;398.87439463392377;22.0
37.36;36.4;37.0;211.0;172.0;43.0;36.431843025768195;393.83863541301304;22.0
37.53;36.4;37.0;221.0;182.4;45.6;36.434801984216506;389.2219447620217;22.0
37.7;36.4;37.0;235.0;182.4;45.6;36.435370647303436;385.4883883913718;22.0
37.86;36.4;37.0;246.0;203.20000000000002;50.8;36.43522188588175;382.5042245560291;22.0
38.03;36.4;37.0;257.0;203.20000000000002;50.8;36.434897541046226;380.13332596460623;22.0
38.2;36.4;37.0;269.0;219.20000000000002;54.800000000000004;36.43459072658235;378.3893481435041;22.0
38.36;36.5;37.0;217.0;219.20000000000002;54.800000000000004;36.48751782332362;376.91671604968695;22.0
38.53;36.5;37.0;181.0;148.79999999999998;37.199999999999996;36.51785773810356;372.2595843508294;22.0
38.7;36.5;37.0;185.0;148.79999999999998;37.199999999999996;36.52759401546813;366.7801130411854;22.0
38.87;36.5;37.0;199.0;164.0;40.99999999999999;36.53039537532945;361.889056074937;22.0
39.03;36.5;37.0;217.0;164.0;40.99999999999999;36.530885691627866;357.8448718182555;22.0
39.2;36.5;37.0;230.0;186.4;46.6;36.53071475161625;354.929236661342;22.0
39.37;36.5;37.0;234.0;186.4;46.6;36.530358408274346;352.3244140646534;22.0
39.53;36.5;37.0;242.0;196.8;49.2;36.52998433138994;350.13673917083594;22.0
39.7;36.5;37.0;259.0;196.8;49.2;36.52965294990805;348.38236375555056;22.0
39.87;36.5;37.0;260.0;211.19999999999996;52.8;36.529397400339;347.2024575611968;22.0
40.03;36.5;37.0;263.0;211.19999999999996;52.8;36.529194024712694;346.21979119286067;22.0
40.2;36.5;37.0;265.0;201.60000000000002;50.4;36.52903476528141;345.45636035609084;22.0
40.37;36.6;37.0;235.0;201.60000000000002;50.4;36.563874609971734;344.98658155469235;22.0
40.53;36.5;37.0;209.0;140.8;35.199999999999996;36.57656009025092;342.21205410408635;22.0
40.7;36.6;37.0;187.0;140.8;35.199999999999996;36.60254134440214;338.8387301286514;22.0
40.87;36.5;37.0;211.0;135.20000000000002;33.80000000000001;36.599472162137616;334.55290568819095;22.0
41.03;36.6;37.0;208.0;135.20000000000002;33.80000000000001;36.6090441379159;331.77988557206373;22.0
41.2;36.5;37.0;201.0;152.00000000000003;38.0;36.62043050432489;328.8138161395747;22.0
41.37;36.6;37.0;213.0;152.00000000000003;38.0;36.620329135496156;325.90004411063467;22.0
41.53;36.6;37.0;202.0;161.60000000000002;40.400000000000006;36.62367436659582;323.42160121674556;22.0
