Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
120.08;96.2;99.0;1600.0;96.4328583027723;2015.210917145403;22.0
120.25;96.1;99.0;1600.0;96.36100326112565;2014.5544764069134;22.0
120.42;96.1;99.0;1600.0;96.31256506370858;2014.0430542636816;22.0
120.58;96.1;99.0;1800.0;96.2968389958467;2018.6399050641135;22.0
120.75;96.1;99.0;1800.0;96.29141406717342;2027.624329664594;22.0
120.92;96.3;99.0;1800.0;96.33125533761131;2036.5940975145988;22.0
121.08;96.3;99.0;1800.0;96.4362923672087;2045.5370091163722;22.0
121.25;96.5;99.0;1800.0;96.5199345883301;2054.177147077159;22.0
121.42;96.5;99.0;1800.0;96.63358090365172;2062.443946374702;22.0
121.58;96.7;99.0;1800.0;96.71450310848522;2070.151696755884;22.0
121.75;96.8;99.0;1800.0;96.8738931994573;2077.995664488949;22.0
121.92;96.9;99.0;1800.0;96.96444435545736;2085.244302023958;22.0
122.09;97.0;99.0;1800.0;97.09814690805241;2092.3916824932;22.0
122.25;97.1;99.0;1800.0;97.18396824930379;2099.1069935130326;22.0
122.42;97.2;99.0;1800.0;97.3078287771585;2105.156136866378;22.0
122.59;97.3;99.0;1800.0;97.38502203269626;2111.306624118117;22.0
122.75;97.4;99.0;1800.0;97.5180162444952;2117.496858147652;22.0
122.92;97.5;99.0;1800.0;97.57276798062489;2123.06709796248;22.0
123.09;97.5;99.0;1800.0;97.68863823723483;2128.7855591217876;22.0
123.25;97.6;99.0;1800.0;97.75558922377458;2134.0160957556454;22.0
123.42;97.7;99.0;1800.0;97.8444656567586;2139.099263402222;22.0
123.59;97.8;99.0;1800.0;97.88373131129497;2143.7720048391884;22.0
123.75;97.9;99.0;1800.0;97.99669642527921;2148.580147529131;22.0
123.92;97.9;99.0;1800.0;98.06293523326971;2153.0249305551565;22.0
124.09;98.0;99.0;1800.0;98.15998241979877;2157.4998955494552;22.0
124.25;98.1;99.0;1800.0;98.24644801232307;2161.6835768001665;22.0
124.42;98.1;99.0;1800.0;98.31896473156053;2165.3248418352136;22.0
124.59;98.2;99.0;1800.0;98.36805639315098;2169.05010204694;22.0
124.75;98.3;99.0;1800.0;98.46938748349285;2172.9105620375713;22.0
124.92;98.4;99.0;1700.0;98.49516561201636;2173.7879721333284;22.0
125.09;98.5;99.0;1700.0;98.61603234242517;2172.7974568533405;22.0
125.25;98.4;99.0;1700.0;98.63497839961991;2171.323484600384;22.0
125.42;98.4;99.0;1700.0;98.66932485761171;2169.9951167136396;22.0
125.59;98.4;99.0;0.0;98.63129370060736;2134.8324566798965;22.0
125.75;98.5;99.0;0.0;98.62762900244954;2054.4876102125445;22.0
