Time[min];Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
144.05;71.9;229.0;71.90984989213341;647.789825434464;22.0
144.21;71.9;288.0;71.91166532264992;635.4943549642966;22.0
144.38;71.9;339.0;71.911179824316;626.4670413491008;22.0
144.55;71.9;380.0;71.91031991502233;620.6164022601256;22.0
144.71;71.9;409.0;71.90941283181081;615.9405314629923;22.0
144.88;71.9;375.0;71.93195879900445;612.3253321280849;22.0
145.05;71.9;427.0;71.92650952606368;608.2338522511417;22.0
145.21;71.9;332.0;71.9668414335639;605.4218343341901;22.0
145.38;72.0;329.0;71.97802237625403;597.8807869904081;22.0
145.55;72.0;300.0;71.99585254402164;590.3955320148493;22.0
145.71;72.1;350.0;71.99073727391492;584.9028330945316;22.0
145.88;72.1;246.0;72.04358764822825;577.8106875977268;22.0
146.05;72.1;217.0;72.06727552761002;568.7944683699237;22.0
146.21;72.1;204.0;72.08880507682325;557.6552693895071;22.0
146.38;72.1;236.0;72.09494919388378;547.0781259316028;22.0
146.55;72.1;280.0;72.09604898599682;539.4283187780791;22.0
146.71;72.1;317.0;72.09575120300285;533.0680285205297;22.0
146.88;72.1;344.0;72.09509684095133;528.5947336073797;22.0
147.05;72.1;363.0;72.09448718681259;525.5121483070765;22.0
147.21;72.1;364.0;72.09401391544857;523.4209734016932;22.0
147.38;72.1;375.0;72.09368094108157;521.5543786316982;22.0
147.55;72.1;357.0;72.09330374448322;518.6990337448501;22.0
147.72;72.1;341.0;72.09282313585679;514.8554416048913;22.0
147.88;72.1;373.0;72.09222438116706;510.9220968635401;22.0
148.05;72.1;363.0;72.10588593295174;509.281802699353;22.0
148.22;72.1;397.0;72.11951746632265;508.28896411329276;22.0
148.38;72.2;440.0;72.14825041698748;508.6744375307528;22.0
148.55;72.2;502.0;72.17672143814245;510.981033136143;22.0
148.72;72.3;576.0;72.18611510310934;516.1970877290408;22.0
148.88;72.2;634.0;72.22754568314119;525.3935588254635;22.0
149.05;72.3;756.0;72.20966909822096;537.396765669935;22.0
149.22;72.3;813.0;72.24676196262766;554.9911321976336;22.0
149.38;72.3;892.0;72.2620673003528;572.221919522176;22.0
149.55;72.3;986.0;72.26923463718938;594.6433807980101;22.0
149.72;72.3;1030.0;72.29413597422248;620.7554042039917;22.0
149.88;72.3;1089.0;72.30533208533812;648.2987573669482;22.0
150.05;72.3;1155.0;72.3115185937359;674.869016091018;22.0
150.22;72.4;1129.0;72.36403599103662;706.2035719027913;22.0
150.38;72.4;1139.0;72.4040077167754;734.7359475985191;22.0
150.55;72.5;1187.0;72.41947737136739;760.1530475625487;22.0
150.72;72.5;1182.0;72.490823466464;788.9834335929469;22.0
150.88;72.6;1118.0;72.57398407210758;814.0620547017628;22.0
151.05;72.7;1106.0;72.61807547812225;835.4030159087827;22.0
151.22;72.7;1083.0;72.70074065575952;856.3010579410252;22.0
151.38;72.8;1142.0;72.75844807996651;876.3155454219971;22.0
151.55;72.8;1096.0;72.81497885950206;893.9668542781593;22.0
151.72;72.8;1194.0;72.83981535696624;914.2236142280182;22.0
151.88;72.9;1323.0;72.87811246795091;939.5434025756949;22.0
152.05;73.0;1171.0;72.98492021374958;964.7727972444866;22.0
152.22;73.0;1162.0;73.03661664567021;983.3353247284531;22.0
152.38;73.1;1148.0;73.11805543909462;1002.2608347923205;22.0
152.55;73.2;1219.0;73.16186732348741;1020.3897635606545;22.0
152.72;73.3;1197.0;73.24922016717953;1037.985295370238;22.0
152.88;73.4;1085.0;73.35896770274186;1053.7145913587142;22.0
153.05;73.5;1049.0;73.43609850956213;1064.353238697173;22.0
153.22;73.5;1045.0;73.52531111377719;1074.623188593159;22.0
153.38;73.6;1083.0;73.60224939795945;1085.3807752491832;22.0
153.55;73.7;1084.0;73.68876408141315;1096.429519030938;22.0
153.72;73.8;1080.0;73.7777661667755;1106.5582193636674;22.0
153.88;73.9;1107.0;73.84343332675263;1116.054381776684;22.0
154.05;74.0;1054.0;73.936625211633;1125.3865486990444;22.0
154.22;74.0;1075.0;74.01991200102418;1133.807108146479;22.0
154.38;74.1;1023.0;74.12618803592085;1141.657301210101;22.0
154.55;74.2;1039.0;74.21404406397622;1148.2093978919206;22.0
154.72;74.3;1062.0;74.29844310776991;1155.4905238601843;22.0
154.88;74.4;1100.0;74.37821936577818;1162.9653394292395;22.0
155.05;74.4;1118.0;74.45274712970118;1171.0894828636415;22.0
155.22;74.5;1131.0;74.53024169271929;1179.7823990452712;22.0
155.38;74.6;1094.0;74.62977259812297;1188.7890266541583;22.0
155.55;74.7;1232.0;74.67282539405727;1197.086430916635;22.0
155.72;74.8;1172.0;74.77360218523413;1209.5759736430598;22.0
155.88;74.8;1183.0;74.85564929547952;1219.2931272283433;22.0
156.05;75.0;1220.0;74.92619796406272;1230.786794815863;22.0
156.22;75.0;1111.0;75.04667503042643;1241.2873662263642;22.0
156.38;75.1;1078.0;75.14706248633502;1246.6796248138078;22.0
156.55;75.2;1058.0;75.24144399770995;1250.7493936267047;22.0
156.72;75.3;1056.0;75.3398069318717;1254.5855558254918;22.0
156.88;75.4;1142.0;75.41691994757075;1259.415808752137;22.0
157.05;75.5;1069.0;75.53225429392506;1265.0890405437647;22.0
157.22;75.7;1159.0;75.59964692937805;1270.5152735724173;22.0
157.38;75.7;1077.0;75.73547484071044;1277.4909642333776;22.0
157.55;75.8;1155.0;75.81450846299434;1282.4545429569948;22.0
157.72;75.9;1130.0;75.92331853813597;1289.6639406385343;22.0
157.88;76.1;1049.0;76.05143691864039;1295.1411208863162;22.0
158.05;76.1;907.0;76.15481452874579;1292.8907134349154;22.0
158.22;76.3;896.0;76.24728048872413;1289.0950871653883;22.0
158.39;76.4;777.0;76.36975161080386;1281.6796623105365;22.0
158.55;76.5;700.0;76.48609315420192;1269.2839066477295;22.0
158.72;76.6;592.0;76.59972365013698;1254.7921650825713;22.0
158.89;76.7;573.0;76.66552608945294;1234.9327714572073;22.0
159.05;76.8;526.0;76.76172621565938;1215.0186172543454;22.0
159.22;76.8;460.0;76.84802554393481;1192.9153551633767;22.0
159.39;77.0;428.0;76.9279004366618;1170.0610904704786;22.0
159.55;77.0;346.0;77.02751514569835;1145.200158575697;22.0
159.72;77.0;375.0;77.0627971178328;1118.5522914716746;22.0
159.89;77.1;443.0;77.09110247978894;1097.4454868683888;22.0
160.05;77.1;416.0;77.14552912008968;1076.1581900502383;22.0
160.22;77.1;472.0;77.16195812654483;1055.525821352083;22.0
160.39;77.1;541.0;77.16563158779297;1038.4130146195232;22.0
160.55;77.2;513.0;77.21270230323317;1025.474276463205;22.0
160.72;77.2;509.0;77.24566037047715;1010.4945737409712;22.0
160.89;77.3;486.0;77.29296199562835;995.7259801229269;22.0
161.05;77.3;463.0;77.33569177124102;980.3482529038846;22.0
161.22;77.3;504.0;77.34801195064833;966.7010041859576;22.0
161.39;77.3;554.0;77.35159897256568;953.8196095651848;22.0
161.55;77.4;514.0;77.39304154195764;943.9318962761314;22.0
161.72;77.5;463.0;77.44047952413389;932.0614092190915;22.0
161.89;77.5;359.0;77.51088286899395;917.2741840192999;22.0
162.05;77.5;392.0;77.53326291172006;899.7028770316978;22.0
162.22;77.5;457.0;77.53919600662215;884.5054733050579;22.0
162.39;77.5;464.0;77.53987550458027;873.8741780771775;22.0
162.55;77.5;512.0;77.5391199704318;864.933085201173;22.0
162.72;77.5;549.0;77.53807103880857;858.4126679100626;22.0
162.89;77.5;576.0;77.53713795773807;853.6973627897081;22.0
163.05;77.6;596.0;77.55567422791883;850.3988021011587;22.0
163.22;77.6;481.0;77.60797320106929;844.632938206461;22.0
163.39;77.7;455.0;77.64246928789692;835.397668600879;22.0
163.55;77.7;337.0;77.69810260293413;824.4251206356912;22.0
163.72;77.7;332.0;77.71909280892902;809.0653324522012;22.0
163.89;77.7;383.0;77.72475599997695;795.503372414703;22.0
164.05;77.7;438.0;77.73565775900093;785.13700995209;22.0
164.22;77.7;430.0;77.74713896088461;776.5336533193208;22.0
164.39;77.8;501.0;77.74956782777741;769.3228907663728;22.0
164.55;77.7;461.0;77.75758184839496;763.0617807521006;22.0
164.72;77.7;434.0;77.76857661114519;758.0338576028371;22.0
164.89;77.7;555.0;77.7633953015585;752.9936285817433;22.0
165.05;77.7;539.0;77.76246716634415;750.3146488470859;22.0
165.22;77.8;593.0;77.75018198391977;748.7982169568678;22.0
165.39;77.7;526.0;77.76990793895257;746.9608571576584;22.0
165.55;77.8;491.0;77.7938105239255;744.3708306436323;22.0
165.72;77.9;408.0;77.83382080334997;738.8123663207109;22.0
165.89;77.9;294.0;77.88513064027171;729.8484979549054;22.0
166.05;77.9;301.0;77.90467003407008;716.4224410092256;22.0
166.22;77.9;350.0;77.91003152510044;704.5102406554391;22.0
166.39;77.9;398.0;77.9107815586813;695.3269598553626;22.0
166.55;77.9;437.0;77.91022653900734;688.6562318725335;22.0
166.72;77.9;466.0;77.90945579367273;683.9432144698977;22.0
166.89;77.9;486.0;77.90878459351835;680.6578822634735;22.0
167.05;77.9;502.0;77.90827124058814;678.3781407107793;22.0
167.22;77.9;513.0;77.90793169386903;676.9627790201964;22.0
167.39;77.9;586.0;77.88552775191918;675.7252697389463;22.0
167.55;77.9;535.0;77.90000812719538;677.1207935945536;22.0
167.72;77.8;522.0;77.90502542771026;676.8975763355057;22.0
167.89;77.9;543.0;77.89759681484992;676.9646529841949;22.0
168.05;77.9;523.0;77.90420467781632;677.0634259767075;22.0
168.22;77.9;520.0;77.90642304092363;676.3548822331325;22.0
168.39;77.9;514.0;77.90707192432251;675.6533999604573;22.0
168.55;77.9;516.0;77.90725647388474;674.9999130770032;22.0
168.72;77.9;519.0;77.90726018271707;674.5027858981794;22.0
168.89;77.9;521.0;77.90721763312784;674.1472293264727;22.0
169.05;77.9;525.0;77.9071764055308;673.9197250117139;22.0
169.22;77.9;526.0;77.90713818817655;673.7372598838631;22.0
169.39;78.0;527.0;77.90710970587752;673.61202016804;22.0
169.55;77.9;516.0;77.9108377066765;672.7921507237712;22.0
169.72;77.9;531.0;77.9084034351394;672.4767022539678;22.0
169.89;77.9;534.0;77.90742059260441;672.5581667303435;22.0
170.05;77.9;534.0;77.90710154150389;672.7341381458584;22.0
170.22;77.9;533.0;77.90701056656223;672.899827223137;22.0
170.39;77.9;533.0;77.90699483730066;673.0278734580355;22.0
170.55;77.9;534.0;77.90700042487357;673.0925486023891;22.0
170.72;77.9;534.0;77.90701053707042;673.1585611291409;22.0
170.89;77.9;534.0;77.90701988155796;673.2080322757016;22.0
171.05;78.0;452.0;77.93172074880957;673.3623494989411;22.0
171.22;77.9;392.0;77.96263195133493;668.9345043890789;22.0
171.39;77.9;494.0;77.94044403805093;662.6283407471516;22.0
171.55;77.9;542.0;77.92639616072343;661.6988129507292;22.0
171.72;77.9;577.0;77.91249747734282;662.8754359504079;22.0
171.89;77.9;578.0;77.9079136015141;665.1989779565919;22.0
172.06;78.0;488.0;77.95975967744837;666.3117993975594;22.0
172.22;77.9;447.0;77.95671846543438;661.8708578742794;22.0
172.39;77.9;484.0;77.95260538167365;659.3159564879077;22.0
172.56;78.0;522.0;77.93484468632317;658.2951157172407;22.0
172.72;77.9;549.0;77.93141691016729;659.2113458417408;22.0
172.89;77.9;569.0;77.91389205426778;660.8395750304953;22.0
173.06;77.9;578.0;77.90823397951141;663.5395887945037;22.0
173.22;78.0;570.0;77.91716835067726;666.2508836679215;22.0
173.39;78.0;434.0;77.95369453468858;665.7342037360853;22.0
173.56;78.0;374.0;77.98784487415001;660.454030653413;22.0
173.72;78.0;372.0;77.99870741046838;653.1938335134863;22.0
173.89;78.1;382.0;78.00640362474695;646.0122740597341;22.0
174.06;78.1;304.0;78.04829705573734;638.9345984264397;22.0
174.22;78.1;364.0;78.04913415143557;629.8190043618831;22.0
174.39;78.1;352.0;78.06416996566564;623.2554489213369;22.0
174.56;78.1;315.0;78.08668777087541;616.1411127757943;22.0
174.72;78.1;335.0;78.09350263397192;608.3467346596107;22.0
174.89;78.1;361.0;78.0949862049932;602.6316266226867;22.0
175.06;78.1;388.0;78.09502989355458;597.7934097879211;22.0
175.22;78.1;408.0;78.09462305829727;594.3676092615515;22.0
175.39;78.1;423.0;78.09418164784277;591.935402342813;22.0
175.56;78.1;433.0;78.09382609559948;590.2694240597956;22.0
175.72;78.1;441.0;78.09356084006998;589.1168025572479;22.0
175.89;78.1;453.0;78.09338729643883;588.3788772631599;22.0
